         73528744 function calls (68824215 primitive calls) in 208.417 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       14    0.000    0.000    0.000    0.000 client_reqrep.py:281(update_version)
        3    0.000    0.000    0.000    0.000 cookies.py:604(value_decode)
        5    0.000    0.000    0.000    0.000 feedparser.py:70(close)
        1    0.000    0.000    0.000    0.000 errors.py:67(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 errors.py:78(HeaderDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 client.py:779(HTTPConnection)
        1    0.000    0.000    0.001    0.001 charsetgroupprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:30(<module>)
       13    0.000    0.000    0.000    0.000 connector.py:302(_cleanup_closed)
        3    0.000    0.000    0.000    0.000 cookiejar.py:268(<listcomp>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        4    0.000    0.000    0.000    0.000 __init__.py:130(_declare_state)
        1    0.000    0.000    0.006    0.006 __init__.py:170(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:543(WorkingSet)
        2    0.000    0.000    0.088    0.044 __init__.py:2308(load)
        2    0.000    0.000    0.000    0.000 plistlib.py:300(begin_dict)
        9    0.000    0.000    0.000    0.000 pyparsing.py:681(asList)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3788(__init__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:183(_getuserbase)
        1    0.000    0.000    0.000    0.000 _osx_support.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 _collections.py:105(HTTPHeaderDict)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1221(CookieJar)
        1    0.000    0.000    0.000    0.000 hitbtc.py:16(HitBTCRest)
        1    0.000    0.000    0.000    0.000 bitmex.py:19(BitmexMonitor)
        1    0.000    0.000    0.001    0.001 binary.py:15(<module>)
        1    0.000    0.000    0.000    0.000 son.py:19(<module>)
        1    0.000    0.000    0.000    0.000 tz_util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 uri_parser.py:127(parse_host)
        1    0.000    0.000    0.000    0.000 ismaster.py:15(<module>)
       29    0.000    0.000    0.000    0.000 metaprogramming.py:189(__init__)
        8    0.000    0.000    0.000    0.000 grid_file.py:55(_grid_in_property)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       14    0.000    0.000    0.000    0.000 abc.py:130(register)
       21    0.000    0.000    0.000    0.000 contextlib.py:355(__enter__)
       21    0.000    0.000    0.000    0.000 contextlib.py:358(__exit__)
        2    0.000    0.000    0.000    0.000 __init__.py:463(__init__)
        2    0.000    0.000    0.001    0.000 platform.py:570(mac_ver)
        1    0.000    0.000    0.000    0.000 __init__.py:1275(Logger)
       29    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 ssl.py:501(options)
        1    0.000    0.000    0.000    0.000 inspect.py:2713(Signature)
        1    0.000    0.000    0.000    0.000 datetime.py:773(date)
        2    0.000    0.000    0.000    0.000 datetime.py:1176(__new__)
        3    0.000    0.000    0.000    0.000 datetime.py:1496(__new__)
        2    0.000    0.000    0.000    0.000 parser.py:127(parse_stream_start)
       14    0.000    0.000    0.000    0.000 constructor.py:390(construct_yaml_seq)
        1    0.000    0.000    0.000    0.000 _common.py:263(tzrangebase)
       27    0.000    0.000    0.000    0.000 _make.py:415(<genexpr>)
       14    0.000    0.000    0.000    0.000 __init__.py:40(__init__)
        7    0.000    0.000    0.000    0.000 ipaddress.py:585(__str__)
       35    0.000    0.000    0.000    0.000 client_reqrep.py:242(ssl)
        7    0.000    0.000    0.000    0.000 helpers.py:609(__init__)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.001    0.001 request.py:940(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 :1(MimeTypeAttributes)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        1    0.000    0.000    0.000    0.000 charsetprober.py:29(<module>)
        1    0.000    0.000    0.000    0.000 codingstatemachine.py:28(<module>)
        1    0.000    0.000    0.000    0.000 mbcharsetprober.py:34(MultiByteCharSetProber)
        1    0.000    0.000    0.000    0.000 sbcharsetprober.py:29(<module>)
       13    0.000    0.000    0.000    0.000 connector.py:567(__init__)
        1    0.000    0.000    0.000    0.000 base_protocol.py:1(<module>)
        7    0.000    0.000    0.000    0.000 tcp_helpers.py:45(tcp_cork)
        1    0.000    0.000    0.000    0.000 tcp_helpers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1374(NullProvider)
       86    0.000    0.000    0.000    0.000 __init__.py:2473(_reload_version)
        1    0.000    0.000    0.001    0.001 __init__.py:2851(DistInfoDistribution)
       20    0.000    0.000    0.000    0.000 plistlib.py:293(get_data)
        1    0.000    0.000    0.000    0.000 specifiers.py:78(_IndividualSpecifier)
        1    0.000    0.000    0.001    0.001 specifiers.py:214(LegacySpecifier)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1800(__radd__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2335(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3800(__str__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4740(<lambda>)
        1    0.000    0.000    0.000    0.000 base.py:232(add_executor)
        1    0.000    0.000    0.000    0.000 base.py:22(BaseExecutor)
        1    0.000    0.000    0.000    0.000 connection.py:71(HTTPConnection)
        6    0.000    0.000    0.000    0.000 cookiejar.py:1201(deepvalues)
        1    0.000    0.000    0.000    0.000 adapters.py:82(HTTPAdapter)
        6    0.000    0.000    0.000    0.000 decorators.py:12(pass_context)
        5    0.000    0.000    0.000    0.000 decorators.py:149(decorator)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        1    0.000    0.000    0.000    0.000 digifinex.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kucoin.py:17(KucoinRest)
        1    0.000    0.000    0.000    0.000 lbank.py:18(LBankRest)
        1    0.000    0.000    0.000    0.000 okex_future.py:18(OkexFutureRest)
        1    0.000    0.000    0.000    0.000 queues.py:17(__init__)
        1    0.000    0.000    0.000    0.000 server_type.py:15(<module>)
        1    0.000    0.000    0.000    0.000 results.py:15(<module>)
        6    0.000    0.000    0.000    0.000 mongo_client.py:520(<genexpr>)
        1    0.000    0.000    0.000    0.000 server.py:26(Server)
       12    0.000    0.000    0.003    0.000 motor_asyncio.py:24(create_asyncio_class)
       11    0.000    0.000    0.000    0.000 metaprogramming.py:233(__init__)
        1    0.000    0.000    0.000    0.000 motor_gridfs.py:371(AgnosticGridFSBucket)
        1    0.000    0.000    0.000    0.000 grid_file.py:99(GridIn)
       43    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 os.py:1000(__init__)
        3    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
       15    0.000    0.000    0.000    0.000 enum.py:846(_high_bit)
        3    0.000    0.000    0.000    0.000 sre_parse.py:843(_parse_flags)
        4    0.000    0.000    0.000    0.000 base_events.py:1761(_set_coroutine_origin_tracking)
        1    0.000    0.000    0.000    0.000 api.py:6(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1633(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 selectors.py:209(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:831(__del__)
       68    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       57    0.000    0.000    0.000    0.000 inspect.py:357(<lambda>)
        1    0.000    0.000    0.000    0.000 locks.py:47(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:299(Condition)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:10(BaseSubprocessTransport)
       15    0.000    0.000    0.000    0.000 selector_events.py:650(is_closing)
        1    0.000    0.000    0.000    0.000 datetime.py:453(timedelta)
        1    0.000    0.000    0.000    0.000 datetime.py:2097(timezone)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
       24    0.000    0.000    0.000    0.000 typing.py:143(_type_repr)
       11    0.000    0.000    0.000    0.000 typing.py:626(<genexpr>)
        1    0.000    0.000    0.001    0.001 formatter.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _make.py:1489(<listcomp>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        7    0.000    0.000    0.000    0.000 client_exceptions.py:155(__init__)
        1    0.000    0.000    0.000    0.000 helpers.py:606(TimeoutHandle)
        7    0.000    0.000    0.000    0.000 helpers.py:653(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
       12    0.000    0.000    0.000    0.000 feedparser.py:122(pushlines)
        5    0.000    0.000    0.000    0.000 feedparser.py:184(close)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 pathlib.py:123(<setcomp>)
        1    0.000    0.000    0.000    0.000 streams.py:75(StreamReader)
        1    0.000    0.000    0.000    0.000 payload.py:88(Payload)
        1    0.000    0.000    0.000    0.000 universaldetector.py:51(UniversalDetector)
        7    0.000    0.000    0.000    0.000 connector.py:57(__del__)
       13    0.000    0.000    0.000    0.000 resolver.py:23(__init__)
        1    0.000    0.000    0.000    0.000 tracing.py:23(TraceConfig)
       12    0.000    0.000    0.000    0.000 __init__.py:2238(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 py31compat.py:1(<module>)
        1    0.000    0.000    0.004    0.004 version.py:191(Version)
        1    0.000    0.000    0.000    0.000 _structures.py:4(<module>)
        1    0.000    0.000    0.000    0.000 specifiers.py:21(BaseSpecifier)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1836(__mul__)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 pool.py:1(<module>)
        1    0.000    0.000    0.002    0.002 memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:171(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 structures.py:8(<module>)
        1    0.000    0.000    0.003    0.003 api.py:11(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:319(Session)
       45    0.000    0.000    0.000    0.000 dataclasses.py:157(__repr__)
        1    0.000    0.000    0.000    0.000 utils.py:37(SessionWrapperAbstract)
        5    0.000    0.000    0.000    0.000 core.py:1162(decorator)
        1    0.000    0.000    0.000    0.000 gateio.py:17(GateIORest)
        1    0.000    0.000    0.000    0.000 kraken.py:15(KrakenRest)
        1    0.000    0.000    0.000    0.000 codec_options.py:174(_parse_codec_options)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 saslprep.py:15(<module>)
        1    0.000    0.000    0.000    0.000 monitoring.py:671(__init__)
        1    0.000    0.000    0.000    0.000 read_preferences.py:385(ReadPreference)
        1    0.000    0.000    0.001    0.001 max_staleness_selectors.py:28(<module>)
        1    0.000    0.000    0.000    0.000 collation.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ssl_match_hostname.py:4(<module>)
        1    0.000    0.000    0.000    0.000 topology_description.py:33(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1379(AgnosticChangeStream)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        4    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        4    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
        1    0.000    0.000    0.000    0.000 {built-in method time.get_clock_info}
        2    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.StringIO' objects}
       12    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       24    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:740(create_module)
        1    0.000    0.000    0.000    0.000 base_events.py:150(_run_until_complete_cb)
        1    0.000    0.000    0.000    0.000 base_events.py:228(Server)
        1    0.000    0.000    0.000    0.000 base_events.py:1779(set_debug)
        1    0.000    0.000    0.000    0.000 __init__.py:754(Handler)
        1    0.000    0.000    0.000    0.000 _abc.py:1(<module>)
        2    0.000    0.000    0.000    0.000 traceback.py:141(_format_final_exc_line)
       20    0.000    0.000    0.000    0.000 tokenize.py:107(group)
        1    0.000    0.000    0.000    0.000 threading.py:335(notify)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.gethostname}
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
        7    0.000    0.000    0.000    0.000 selector_events.py:663(__del__)
        4    0.000    0.000    0.000    0.000 six.py:829(__prepare__)
        5    0.000    0.000    0.000    0.000 datetime.py:395(_check_date_fields)
        1    0.000    0.000    0.000    0.000 tokens.py:2(<module>)
