         466104169 function calls (439067109 primitive calls) in 1497.898 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1568    0.007    0.000    0.099    0.000 bitfinex.py:99(_handle_ticker)
     7364    0.007    0.000    0.020    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
     1084    0.007    0.000    0.008    0.000 calendar.py:655(timegm)
      214    0.007    0.000    0.007    0.000 {built-in method posix.getcwd}
      632    0.007    0.000    0.127    0.000 <frozen importlib._bootstrap>:882(_find_spec)
     7093    0.007    0.000    0.129    0.000 bitfinex.py:192(<lambda>)
     1400    0.007    0.000    0.012    0.000 posixpath.py:144(basename)
        1    0.007    0.007    0.016    0.016 http_websocket.py:110(<listcomp>)
     1314    0.007    0.000    0.514    0.000 __init__.py:1445(_log)
      517    0.007    0.000    0.007    0.000 encoder.py:204(iterencode)
    17377    0.006    0.000    0.015    0.000 sre_parse.py:254(get)
     1084    0.006    0.000    0.028    0.000 util.py:161(datetime_to_utc_timestamp)
      523    0.006    0.000    0.009    0.000 base.py:78(_run_job_success)
      540    0.006    0.000    0.048    0.000 sslproto.py:657(_process_write_backlog)
      810    0.006    0.000    0.014    0.000 version.py:198(__init__)
    643/9    0.006    0.000    1.019    0.113 <frozen importlib._bootstrap>:978(_find_and_load)
      577    0.006    0.000    0.013    0.000 job.py:135(_modify)
     7364    0.006    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
    11706    0.005    0.000    0.008    0.000 sre_parse.py:164(__getitem__)
      534    0.005    0.000    0.356    0.001 asyncio.py:60(wakeup)
      624    0.005    0.000    0.010    0.000 __init__.py:1170(getLogger)
      523    0.005    0.000    0.015    0.000 asyncio.py:40(callback)
     1314    0.005    0.000    0.351    0.000 __init__.py:841(handle)
      530    0.005    0.000    0.019    0.000 sslproto.py:232(feed_appdata)
     1486    0.005    0.000    0.012    0.000 posixpath.py:121(splitext)
      523    0.005    0.000    0.010    0.000 events.py:88(__init__)
     1126    0.005    0.000    0.005    0.000 base.py:815(_dispatch_event)
     1126    0.005    0.000    0.005    0.000 events.py:41(__init__)
     1123    0.005    0.000    0.010    0.000 events.py:59(__init__)
     1022    0.005    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
     1049    0.005    0.000    0.005    0.000 util.py:197(datetime_ceil)
     1314    0.005    0.000    0.005    0.000 __init__.py:383(format)
      534    0.005    0.000    0.043    0.000 asyncio.py:18(wrapper)
      523    0.005    0.000    0.018    0.000 memory.py:48(update_job)
 2011/516    0.005    0.000    0.006    0.000 sre_parse.py:174(getwidth)
      908    0.005    0.000    0.008    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     1109    0.005    0.000    0.014    0.000 __init__.py:203(fromutc)
     1314    0.005    0.000    0.104    0.000 __init__.py:1430(makeRecord)
      629    0.004    0.000    0.114    0.000 <frozen importlib._bootstrap_external>:1240(_get_spec)
     1486    0.004    0.000    0.006    0.000 genericpath.py:117(_splitext)
2310/2248    0.004    0.000    0.006    0.000 pyparsing.py:349(__init__)
   531/86    0.004    0.000    0.036    0.000 pyparsing.py:3506(parseImpl)
    569/9    0.004    0.000    1.017    0.113 <frozen importlib._bootstrap>:663(_load_unlocked)
     4585    0.004    0.000    0.004    0.000 {method 'rfind' of 'str' objects}
     2628    0.004    0.000    0.007    0.000 __init__.py:798(acquire)
     1093    0.004    0.000    0.056    0.000 util.py:209(datetime_repr)
    15200    0.004    0.000    0.004    0.000 kline.py:32(get_unique_indexes)
     1315    0.004    0.000    0.004    0.000 {built-in method posix.getpid}
      555    0.004    0.000    0.018    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
    643/9    0.004    0.000    1.019    0.113 <frozen importlib._bootstrap>:948(_find_and_load_unlocked)
     1043    0.004    0.000    0.025    0.000 __init__.py:224(__str__)
      548    0.004    0.000    0.008    0.000 events.py:73(__init__)
      534    0.004    0.000    0.022    0.000 memory.py:23(get_due_jobs)
     1068    0.004    0.000    0.008    0.000 asyncio.py:55(_stop_timer)
     7686    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
     1314    0.004    0.000    0.367    0.000 __init__.py:1470(handle)
     1074    0.004    0.000    0.004    0.000 calendar.py:113(weekday)
      548    0.004    0.000    0.089    0.000 job.py:119(_get_run_times)
     3335    0.004    0.000    0.004    0.000 {method 'acquire' of '_thread.RLock' objects}
     8695    0.003    0.000    0.003    0.000 fields.py:35(get_min)
     6732    0.003    0.000    0.003    0.000 {built-in method posix.fspath}
     1043    0.003    0.000    0.003    0.000 expressions.py:50(__str__)
      908    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:103(release)
     2086    0.003    0.000    0.007    0.000 fields.py:81(<genexpr>)
     1043    0.003    0.000    0.013    0.000 fields.py:80(__str__)
      908    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:78(acquire)
    511/9    0.003    0.000    1.017    0.113 <frozen importlib._bootstrap_external>:722(exec_module)
     5779    0.003    0.000    0.003    0.000 {built-in method builtins.min}
  711/195    0.003    0.000    0.062    0.000 sre_parse.py:417(_parse_sub)
      545    0.003    0.000    0.022    0.000 selector_events.py:848(write)
     1098    0.003    0.000    0.003    0.000 memory.py:82(_get_job_index)
      536    0.003    0.000    0.039    0.000 base_events.py:715(call_soon_threadsafe)
     1198    0.003    0.000    0.005    0.000 six.py:586(iteritems)
     1314    0.003    0.000    0.005    0.000 __init__.py:380(usesTime)
     7646    0.003    0.000    0.003    0.000 fields.py:38(get_max)
      586    0.003    0.000    0.003    0.000 _weakrefset.py:81(add)
      511    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
      517    0.003    0.000    0.067    0.000 http_websocket.py:623(send)
    16053    0.003    0.000    0.003    0.000 {method 'rstrip' of 'str' objects}
     1074    0.003    0.000    0.007    0.000 calendar.py:120(monthrange)
      973    0.003    0.000    0.007    0.000 __init__.py:220(localize)
       38    0.003    0.000    0.007    0.000 __init__.py:316(namedtuple)
        1    0.003    0.003    0.006    0.006 mimetypes.py:207(readfp)
      511    0.003    0.000    0.081    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
      624    0.003    0.000    0.012    0.000 __init__.py:1879(getLogger)
   597/35    0.003    0.000    0.045    0.001 pyparsing.py:3356(parseImpl)
     1513    0.003    0.000    0.003    0.000 {method 'find' of 'str' objects}
     1068    0.003    0.000    0.094    0.000 job.py:286(__str__)
       21    0.003    0.000    0.094    0.004 bitfinex.py:188(<listcomp>)
     2628    0.003    0.000    0.004    0.000 __init__.py:805(release)
      543    0.003    0.000    0.021    0.000 base_events.py:624(call_later)
     1314    0.003    0.000    0.132    0.000 __init__.py:818(format)
     1314    0.003    0.000    0.004    0.000 __init__.py:154(<lambda>)
     2628    0.003    0.000    0.003    0.000 __init__.py:697(filter)
  183/180    0.003    0.000    0.005    0.000 _make.py:973(__repr__)
     1336    0.003    0.000    0.003    0.000 threading.py:1206(current_thread)
      552    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
      555    0.002    0.000    0.004    0.000 <frozen importlib._bootstrap>:318(__exit__)
       28    0.002    0.000    0.006    0.000 enum.py:134(__new__)
      638    0.002    0.000    0.003    0.000 version.py:343(_cmpkey)
     5686    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
        1    0.002    0.002    0.002    0.002 uts46data.py:4(<module>)
      517    0.002    0.000    0.010    0.000 encoder.py:182(encode)
     3800    0.002    0.000    0.003    0.000 {built-in method builtins.setattr}
        1    0.002    0.002    0.002    0.002 {built-in method posix.read}
      534    0.002    0.000    0.003    0.000 _weakrefset.py:38(_remove)
     1314    0.002    0.000    0.008    0.000 __init__.py:534(usesTime)
      517    0.002    0.000    0.082    0.000 client_ws.py:130(send_json)
     1049    0.002    0.000    0.009    0.000 fields.py:98(get_max)
      530    0.002    0.000    0.049    0.000 sslproto.py:589(_write_appdata)
      208    0.002    0.000    0.053    0.000 bitmex.py:53(<listcomp>)
     1454    0.002    0.000    0.002    0.000 reader.py:99(forward)
      598    0.002    0.000    0.004    0.000 random.py:174(randrange)
     2098    0.002    0.000    0.003    0.000 fields.py:91(get_value)
      517    0.002    0.000    0.069    0.000 client_ws.py:119(send_str)
     2026    0.002    0.000    0.003    0.000 pyparsing.py:2390(parseImpl)
      101    0.002    0.000    0.003    0.000 __init__.py:105(_increment_field_value)
     2316    0.002    0.000    0.003    0.000 {built-in method builtins.any}
      193    0.002    0.000    0.065    0.000 __init__.py:75(_log_sub_msg)
     2754    0.002    0.000    0.002    0.000 pyparsing.py:1328(preParse)
     2700    0.002    0.000    0.041    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
     4469    0.002    0.000    0.002    0.000 {built-in method _thread.get_ident}
     1314    0.002    0.000    0.002    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
     1314    0.002    0.000    0.002    0.000 threading.py:1052(name)
      227    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
1774/1041    0.002    0.000    0.454    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      208    0.002    0.000    0.057    0.000 bitmex.py:74(<listcomp>)
     2096    0.002    0.000    0.002    0.000 posixpath.py:41(_get_sep)
     5423    0.002    0.000    0.003    0.000 sre_parse.py:249(match)
      530    0.002    0.000    0.051    0.000 sslproto.py:377(write)
       13    0.002    0.000    0.002    0.000 {method 'readlines' of '_io._IOBase' objects}
  555/552    0.002    0.000    0.103    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
     1578    0.002    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       21    0.002    0.000    0.067    0.003 threading.py:534(wait)
  452/378    0.002    0.000    0.019    0.000 markers.py:214(_evaluate_markers)
      536    0.002    0.000    0.021    0.000 selector_events.py:134(_write_to_self)
     3335    0.002    0.000    0.002    0.000 {method 'release' of '_thread.RLock' objects}
      378    0.002    0.000    0.005    0.000 markers.py:249(default_environment)
      598    0.002    0.000    0.002    0.000 random.py:224(_randbelow)
     1314    0.002    0.000    0.002    0.000 __init__.py:117(getLevelName)
      195    0.002    0.000    0.115    0.001 sre_compile.py:759(compile)
     6090    0.002    0.000    0.002    0.000 _bitmex.py:38(get_unique_indexes)
     1387    0.002    0.000    0.002    0.000 {built-in method sys._getframe}
       66    0.002    0.000    0.005    0.000 inspect.py:2110(_signature_from_function)
     1586    0.002    0.000    0.003    0.000 {built-in method from_bytes}
     2310    0.002    0.000    0.002    0.000 pyparsing.py:340(__new__)
       39    0.001    0.000    0.032    0.001 dataclasses.py:758(_process_class)
     1533    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
      552    0.001    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
     2738    0.001    0.000    0.001    0.000 __init__.py:208(utcoffset)
       59    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
      798    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
      517    0.001    0.000    0.011    0.000 __init__.py:183(dumps)
     1864    0.001    0.000    0.001    0.000 {method 'readline' of '_io.TextIOWrapper' objects}
      641    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:58(__init__)
     3311    0.001    0.000    0.001    0.000 __init__.py:214(dst)
      552    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      534    0.001    0.000    0.001    0.000 util.py:185(timedelta_seconds)
      707    0.001    0.000    0.002    0.000 __init__.py:212(_acquireLock)
     1314    0.001    0.000    0.006    0.000 __init__.py:540(formatMessage)
     2098    0.001    0.000    0.001    0.000 {method 'isocalendar' of 'datetime.date' objects}
     2086    0.001    0.000    0.001    0.000 pyparsing.py:186(__init__)
     4834    0.001    0.000    0.001    0.000 trades.py:87(get_unique_indexes)
     1583    0.001    0.000    0.001    0.000 {method 'astimezone' of 'datetime.datetime' objects}
     1822    0.001    0.000    0.003    0.000 scanner.py:142(need_more_tokens)
 2129/315    0.001    0.000    0.005    0.000 {built-in method builtins.repr}
        1    0.001    0.001    0.001    0.001 {built-in method _posixsubprocess.fork_exec}
     1912    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
      484    0.001    0.000    0.002    0.000 pyparsing.py:397(__setitem__)
      132    0.001    0.000    0.002    0.000 inspect.py:2743(__init__)
     3813    0.001    0.000    0.002    0.000 sre_parse.py:160(__len__)
   132/66    0.001    0.000    0.009    0.000 inspect.py:2191(_signature_from_callable)
       21    0.001    0.000    0.001    0.000 {built-in method _thread.start_new_thread}
     1253    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(parent)
     2098    0.001    0.000    0.002    0.000 fields.py:106(get_value)
     3143    0.001    0.000    0.002    0.000 sre_parse.py:172(append)
      763    0.001    0.000    0.002    0.000 sre_compile.py:249(_compile_charset)
      452    0.001    0.000    0.016    0.000 markers.py:183(_eval_op)
      195    0.001    0.000    0.012    0.000 sre_compile.py:536(_compile_info)
      641    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:176(cb)
      471    0.001    0.000    0.004    0.000 copy.py:66(copy)
       27    0.001    0.000    0.002    0.000 _make.py:463(_create_slots_class)
     1022    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:62(_path_split)
     1023    0.001    0.000    0.006    0.000 enum.py:281(__call__)
     2026    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
     2473    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
     1361    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
     1063    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap>:403(cached)
     3718    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
      515    0.001    0.000    0.002    0.000 inspect.py:2460(__init__)
      643    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap>:147(__enter__)
       28    0.001    0.000    0.001    0.000 {built-in method io.open}
      629    0.001    0.000    0.115    0.000 <frozen importlib._bootstrap_external>:1272(find_spec)
      430    0.001    0.000    0.002    0.000 posixpath.py:75(join)
      125    0.001    0.000    0.002    0.000 bitfinex.py:124(__gen_funding_ticker)
      337    0.001    0.000    0.001    0.000 pyparsing.py:1121(__init__)
     1131    0.001    0.000    0.012    0.000 scanner.py:113(check_token)
      432    0.001    0.000    0.003    0.000 pyparsing.py:640(__iadd__)
1317/1311    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
      511    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     1911    0.001    0.000    0.001    0.000 scanner.py:276(stale_possible_simple_keys)
      511    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
      515    0.001    0.000    0.001    0.000 sre_parse.py:408(_uniq)
      268    0.001    0.000    0.002    0.000 dataclasses.py:620(_get_field)
      123    0.001    0.000    0.001    0.000 events.py:65(__init__)
      157    0.001    0.000    0.001    0.000 {method 'issuperset' of 'frozenset' objects}
